ID,none,disgust,like,happiness,sadness,surprise,anger,fear
7880,1,0,0,0,0,0,0,0
7881,0,0,0,1,0,0,0,0
7882,1,0,0,0,0,0,0,0
7883,1,0,0,0,0,0,0,0
7884,0,0,1,0,0,0,0,0
7885,0,0,1,0,0,0,0,0
7886,1,0,0,0,0,0,0,0
7887,0,0,0,0,0,0,1,0
7888,0,0,1,0,0,0,0,0
7889,0,0,0,0,1,0,0,0
7890,1,0,0,0,0,0,0,0
7891,0,0,0,0,0,0,1,0
7892,1,0,0,0,0,0,0,0
7893,0,0,0,0,1,0,0,0
7894,0,0,0,0,1,0,0,0
7895,0,0,1,0,0,0,0,0
7896,1,0,0,0,0,0,0,0
7897,1,0,0,0,0,0,0,0
7898,1,0,0,0,0,0,0,0
7899,0,0,0,1,0,0,0,0
7900,0,0,0,0,1,0,0,0
7901,1,0,0,0,0,0,0,0
7902,0,0,0,0,0,0,1,0
7903,1,0,0,0,0,0,0,0
7904,0,0,0,1,0,0,0,0
7905,1,0,0,0,0,0,0,0
7906,0,0,0,0,0,0,1,0
7907,0,0,0,1,0,0,0,0
7908,1,0,0,0,0,0,0,0
7909,1,0,0,0,0,0,0,0
7910,0,0,1,0,0,0,0,0
7911,1,0,0,0,0,0,0,0
7912,0,0,0,0,0,0,1,0
7913,0,0,1,0,0,0,0,0
7914,0,0,1,0,0,0,0,0
7915,0,1,0,0,0,0,0,0
7916,1,0,0,0,0,0,0,0
7917,1,0,0,0,0,0,0,0
7918,0,0,1,0,0,0,0,0
7919,1,0,0,0,0,0,0,0
7920,1,0,0,0,0,0,0,0
7921,1,0,0,0,0,0,0,0
7922,0,0,1,0,0,0,0,0
7923,1,0,0,0,0,0,0,0
7924,1,0,0,0,0,0,0,0
7925,0,0,0,1,0,0,0,0
7926,1,0,0,0,0,0,0,0
7927,1,0,0,0,0,0,0,0
7928,1,0,0,0,0,0,0,0
7929,1,0,0,0,0,0,0,0
7930,0,0,1,0,0,0,0,0
7931,1,0,0,0,0,0,0,0
7932,0,0,0,1,0,0,0,0
7933,1,0,0,0,0,0,0,0
7934,1,0,0,0,0,0,0,0
7935,0,0,0,1,0,0,0,0
7936,0,0,0,0,0,0,1,0
7937,1,0,0,0,0,0,0,0
7938,1,0,0,0,0,0,0,0
7939,1,0,0,0,0,0,0,0
7940,0,0,1,0,0,0,0,0
7941,1,0,0,0,0,0,0,0
7942,1,0,0,0,0,0,0,0
7943,1,0,0,0,0,0,0,0
7944,1,0,0,0,0,0,0,0
7945,1,0,0,0,0,0,0,0
7946,1,0,0,0,0,0,0,0
7947,0,0,1,0,0,0,0,0
7948,1,0,0,0,0,0,0,0
7949,0,0,1,0,0,0,0,0
7950,1,0,0,0,0,0,0,0
7951,0,0,0,1,0,0,0,0
7952,1,0,0,0,0,0,0,0
7953,1,0,0,0,0,0,0,0
7954,0,1,0,0,0,0,0,0
7955,0,0,0,0,0,0,1,0
7956,0,0,0,1,0,0,0,0
7957,1,0,0,0,0,0,0,0
7958,1,0,0,0,0,0,0,0
7959,1,0,0,0,0,0,0,0
7960,1,0,0,0,0,0,0,0
7961,1,0,0,0,0,0,0,0
7962,1,0,0,0,0,0,0,0
7963,1,0,0,0,0,0,0,0
7964,0,0,1,0,0,0,0,0
7965,0,1,0,0,0,0,0,0
7966,1,0,0,0,0,0,0,0
7967,1,0,0,0,0,0,0,0
7968,1,0,0,0,0,0,0,0
7969,1,0,0,0,0,0,0,0
7970,0,0,0,0,1,0,0,0
7971,1,0,0,0,0,0,0,0
7972,1,0,0,0,0,0,0,0
7973,1,0,0,0,0,0,0,0
7974,1,0,0,0,0,0,0,0
7975,0,0,0,0,0,0,1,0
7976,1,0,0,0,0,0,0,0
7977,0,0,0,1,0,0,0,0
7978,1,0,0,0,0,0,0,0
7979,1,0,0,0,0,0,0,0
7980,0,0,0,0,1,0,0,0
7981,0,0,0,1,0,0,0,0
7982,0,1,0,0,0,0,0,0
7983,0,1,0,0,0,0,0,0
7984,0,0,0,1,0,0,0,0
7985,1,0,0,0,0,0,0,0
7986,0,0,1,0,0,0,0,0
7987,1,0,0,0,0,0,0,0
7988,1,0,0,0,0,0,0,0
7989,1,0,0,0,0,0,0,0
7990,0,1,0,0,0,0,0,0
7991,0,1,0,0,0,0,0,0
7992,1,0,0,0,0,0,0,0
7993,0,0,0,1,0,0,0,0
7994,1,0,0,0,0,0,0,0
7995,1,0,0,0,0,0,0,0
7996,0,0,1,0,0,0,0,0
7997,1,0,0,0,0,0,0,0
7998,1,0,0,0,0,0,0,0
7999,1,0,0,0,0,0,0,0
8000,1,0,0,0,0,0,0,0
8001,1,0,0,0,0,0,0,0
8002,0,1,0,0,0,0,0,0
8003,1,0,0,0,0,0,0,0
8004,1,0,0,0,0,0,0,0
8005,1,0,0,0,0,0,0,0
8006,1,0,0,0,0,0,0,0
8007,0,0,1,0,0,0,0,0
8008,0,0,1,0,0,0,0,0
8009,1,0,0,0,0,0,0,0
8010,1,0,0,0,0,0,0,0
8011,0,1,0,0,0,0,0,0
8012,1,0,0,0,0,0,0,0
8013,1,0,0,0,0,0,0,0
8014,1,0,0,0,0,0,0,0
8015,0,1,0,0,0,0,0,0
8016,1,0,0,0,0,0,0,0
8017,1,0,0,0,0,0,0,0
8018,0,0,0,0,1,0,0,0
8019,0,0,0,0,1,0,0,0
8020,0,1,0,0,0,0,0,0
8021,1,0,0,0,0,0,0,0
8022,1,0,0,0,0,0,0,0
8023,0,1,0,0,0,0,0,0
8024,1,0,0,0,0,0,0,0
8025,1,0,0,0,0,0,0,0
8026,1,0,0,0,0,0,0,0
8027,1,0,0,0,0,0,0,0
8028,0,0,0,0,0,0,1,0
8029,1,0,0,0,0,0,0,0
8030,1,0,0,0,0,0,0,0
8031,1,0,0,0,0,0,0,0
8032,1,0,0,0,0,0,0,0
8033,1,0,0,0,0,0,0,0
8034,1,0,0,0,0,0,0,0
8035,0,0,1,0,0,0,0,0
8036,1,0,0,0,0,0,0,0
8037,1,0,0,0,0,0,0,0
8038,0,1,0,0,0,0,0,0
8039,0,0,0,1,0,0,0,0
8040,0,0,1,0,0,0,0,0
8041,1,0,0,0,0,0,0,0
8042,0,0,0,0,1,0,0,0
8043,1,0,0,0,0,0,0,0
8044,1,0,0,0,0,0,0,0
8045,0,0,0,1,0,0,0,0
8046,1,0,0,0,0,0,0,0
8047,0,1,0,0,0,0,0,0
8048,1,0,0,0,0,0,0,0
8049,1,0,0,0,0,0,0,0
8050,1,0,0,0,0,0,0,0
8051,0,0,0,0,1,0,0,0
8052,1,0,0,0,0,0,0,0
8053,1,0,0,0,0,0,0,0
8054,1,0,0,0,0,0,0,0
8055,1,0,0,0,0,0,0,0
8056,1,0,0,0,0,0,0,0
8057,1,0,0,0,0,0,0,0
8058,1,0,0,0,0,0,0,0
8059,1,0,0,0,0,0,0,0
8060,1,0,0,0,0,0,0,0
8061,1,0,0,0,0,0,0,0
8062,1,0,0,0,0,0,0,0
8063,1,0,0,0,0,0,0,0
8064,0,0,1,0,0,0,0,0
8065,0,0,0,0,0,0,1,0
8066,1,0,0,0,0,0,0,0
8067,0,0,1,0,0,0,0,0
8068,1,0,0,0,0,0,0,0
8069,0,0,0,1,0,0,0,0
8070,1,0,0,0,0,0,0,0
8071,1,0,0,0,0,0,0,0
8072,1,0,0,0,0,0,0,0
8073,0,0,0,0,1,0,0,0
8074,0,0,1,0,0,0,0,0
8075,1,0,0,0,0,0,0,0
8076,1,0,0,0,0,0,0,0
8077,0,0,0,0,1,0,0,0
8078,1,0,0,0,0,0,0,0
8079,0,0,1,0,0,0,0,0
8080,1,0,0,0,0,0,0,0
8081,0,0,1,0,0,0,0,0
8082,0,0,1,0,0,0,0,0
8083,1,0,0,0,0,0,0,0
8084,1,0,0,0,0,0,0,0
8085,1,0,0,0,0,0,0,0
8086,1,0,0,0,0,0,0,0
8087,1,0,0,0,0,0,0,0
8088,0,0,0,0,1,0,0,0
8089,0,0,1,0,0,0,0,0
8090,1,0,0,0,0,0,0,0
8091,1,0,0,0,0,0,0,0
8092,1,0,0,0,0,0,0,0
8093,1,0,0,0,0,0,0,0
8094,1,0,0,0,0,0,0,0
8095,0,0,1,0,0,0,0,0
8096,1,0,0,0,0,0,0,0
8097,1,0,0,0,0,0,0,0
8098,1,0,0,0,0,0,0,0
8099,0,0,1,0,0,0,0,0
8100,1,0,0,0,0,0,0,0
8101,0,0,0,1,0,0,0,0
8102,1,0,0,0,0,0,0,0
8103,1,0,0,0,0,0,0,0
8104,1,0,0,0,0,0,0,0
8105,1,0,0,0,0,0,0,0
8106,1,0,0,0,0,0,0,0
8107,1,0,0,0,0,0,0,0
8108,1,0,0,0,0,0,0,0
8109,1,0,0,0,0,0,0,0
8110,0,0,1,0,0,0,0,0
8111,1,0,0,0,0,0,0,0
8112,1,0,0,0,0,0,0,0
8113,1,0,0,0,0,0,0,0
8114,1,0,0,0,0,0,0,0
8115,0,0,0,1,0,0,0,0
8116,1,0,0,0,0,0,0,0
8117,1,0,0,0,0,0,0,0
8118,0,0,0,0,1,0,0,0
8119,1,0,0,0,0,0,0,0
8120,1,0,0,0,0,0,0,0
8121,0,0,1,0,0,0,0,0
8122,1,0,0,0,0,0,0,0
8123,1,0,0,0,0,0,0,0
8124,0,1,0,0,0,0,0,0
8125,1,0,0,0,0,0,0,0
8126,1,0,0,0,0,0,0,0
8127,0,1,0,0,0,0,0,0
8128,1,0,0,0,0,0,0,0
8129,0,0,0,0,1,0,0,0
8130,0,0,0,0,1,0,0,0
8131,0,0,1,0,0,0,0,0
8132,1,0,0,0,0,0,0,0
8133,0,0,1,0,0,0,0,0
8134,1,0,0,0,0,0,0,0
8135,0,0,1,0,0,0,0,0
8136,0,0,1,0,0,0,0,0
8137,0,1,0,0,0,0,0,0
8138,0,0,0,1,0,0,0,0
8139,1,0,0,0,0,0,0,0
8140,1,0,0,0,0,0,0,0
8141,0,0,0,0,1,0,0,0
8142,1,0,0,0,0,0,0,0
8143,0,0,0,1,0,0,0,0
8144,1,0,0,0,0,0,0,0
8145,1,0,0,0,0,0,0,0
8146,1,0,0,0,0,0,0,0
8147,0,1,0,0,0,0,0,0
8148,0,0,0,1,0,0,0,0
8149,0,0,0,0,1,0,0,0
8150,1,0,0,0,0,0,0,0
8151,1,0,0,0,0,0,0,0
8152,1,0,0,0,0,0,0,0
8153,1,0,0,0,0,0,0,0
8154,1,0,0,0,0,0,0,0
8155,1,0,0,0,0,0,0,0
8156,1,0,0,0,0,0,0,0
8157,1,0,0,0,0,0,0,0
8158,1,0,0,0,0,0,0,0
8159,1,0,0,0,0,0,0,0
8160,0,0,0,0,0,0,1,0
8161,1,0,0,0,0,0,0,0
8162,1,0,0,0,0,0,0,0
8163,0,0,0,0,0,1,0,0
8164,1,0,0,0,0,0,0,0
8165,1,0,0,0,0,0,0,0
8166,0,0,0,0,0,0,1,0
8167,1,0,0,0,0,0,0,0
8168,1,0,0,0,0,0,0,0
8169,0,0,1,0,0,0,0,0
8170,1,0,0,0,0,0,0,0
8171,1,0,0,0,0,0,0,0
8172,1,0,0,0,0,0,0,0
8173,0,0,0,1,0,0,0,0
8174,1,0,0,0,0,0,0,0
8175,1,0,0,0,0,0,0,0
8176,0,0,1,0,0,0,0,0
8177,0,1,0,0,0,0,0,0
8178,0,1,0,0,0,0,0,0
8179,0,0,1,0,0,0,0,0
8180,0,0,0,1,0,0,0,0
8181,1,0,0,0,0,0,0,0
8182,1,0,0,0,0,0,0,0
8183,0,1,0,0,0,0,0,0
8184,0,1,0,0,0,0,0,0
8185,0,1,0,0,0,0,0,0
8186,1,0,0,0,0,0,0,0
8187,0,0,0,0,1,0,0,0
8188,1,0,0,0,0,0,0,0
8189,1,0,0,0,0,0,0,0
8190,0,0,1,0,0,0,0,0
8191,0,0,0,0,0,0,1,0
8192,1,0,0,0,0,0,0,0
8193,0,0,1,0,0,0,0,0
8194,1,0,0,0,0,0,0,0
8195,1,0,0,0,0,0,0,0
8196,1,0,0,0,0,0,0,0
8197,1,0,0,0,0,0,0,0
8198,1,0,0,0,0,0,0,0
8199,0,0,0,0,0,0,1,0
8200,1,0,0,0,0,0,0,0
8201,0,0,0,0,1,0,0,0
8202,1,0,0,0,0,0,0,0
8203,1,0,0,0,0,0,0,0
8204,1,0,0,0,0,0,0,0
8205,0,0,0,1,0,0,0,0
8206,1,0,0,0,0,0,0,0
8207,1,0,0,0,0,0,0,0
8208,1,0,0,0,0,0,0,0
8209,0,0,0,0,1,0,0,0
8210,1,0,0,0,0,0,0,0
8211,0,1,0,0,0,0,0,0
8212,0,0,0,1,0,0,0,0
8213,0,0,1,0,0,0,0,0
8214,0,1,0,0,0,0,0,0
8215,0,0,0,0,1,0,0,0
8216,1,0,0,0,0,0,0,0
8217,1,0,0,0,0,0,0,0
8218,1,0,0,0,0,0,0,0
8219,1,0,0,0,0,0,0,0
8220,1,0,0,0,0,0,0,0
8221,1,0,0,0,0,0,0,0
8222,1,0,0,0,0,0,0,0
8223,1,0,0,0,0,0,0,0
8224,0,0,0,0,0,0,1,0
8225,1,0,0,0,0,0,0,0
8226,1,0,0,0,0,0,0,0
8227,1,0,0,0,0,0,0,0
8228,1,0,0,0,0,0,0,0
8229,1,0,0,0,0,0,0,0
8230,0,0,1,0,0,0,0,0
8231,1,0,0,0,0,0,0,0
8232,0,1,0,0,0,0,0,0
8233,1,0,0,0,0,0,0,0
8234,0,0,1,0,0,0,0,0
8235,0,0,0,0,1,0,0,0
8236,1,0,0,0,0,0,0,0
8237,0,0,0,1,0,0,0,0
8238,0,0,1,0,0,0,0,0
8239,0,0,1,0,0,0,0,0
8240,0,0,0,0,1,0,0,0
8241,0,0,0,1,0,0,0,0
8242,1,0,0,0,0,0,0,0
8243,1,0,0,0,0,0,0,0
8244,0,0,0,0,1,0,0,0
8245,1,0,0,0,0,0,0,0
8246,1,0,0,0,0,0,0,0
8247,1,0,0,0,0,0,0,0
8248,0,0,0,1,0,0,0,0
8249,0,0,0,1,0,0,0,0
8250,1,0,0,0,0,0,0,0
8251,0,0,1,0,0,0,0,0
8252,1,0,0,0,0,0,0,0
8253,0,1,0,0,0,0,0,0
8254,1,0,0,0,0,0,0,0
8255,0,0,0,1,0,0,0,0
8256,1,0,0,0,0,0,0,0
8257,0,0,0,0,0,0,1,0
8258,1,0,0,0,0,0,0,0
8259,0,0,1,0,0,0,0,0
8260,0,0,1,0,0,0,0,0
8261,0,0,1,0,0,0,0,0
8262,0,0,0,0,0,0,1,0
8263,1,0,0,0,0,0,0,0
8264,0,0,0,1,0,0,0,0
8265,1,0,0,0,0,0,0,0
8266,0,0,0,0,1,0,0,0
8267,1,0,0,0,0,0,0,0
8268,1,0,0,0,0,0,0,0
8269,0,0,1,0,0,0,0,0
8270,1,0,0,0,0,0,0,0
8271,0,0,0,1,0,0,0,0
8272,1,0,0,0,0,0,0,0
8273,0,0,0,0,1,0,0,0
8274,0,0,1,0,0,0,0,0
8275,1,0,0,0,0,0,0,0
8276,0,0,0,0,1,0,0,0
8277,0,0,0,1,0,0,0,0
8278,0,0,0,0,0,0,1,0
8279,0,0,1,0,0,0,0,0
8280,0,0,0,1,0,0,0,0
8281,1,0,0,0,0,0,0,0
8282,1,0,0,0,0,0,0,0
8283,0,0,0,0,1,0,0,0
8284,0,0,1,0,0,0,0,0
8285,0,0,1,0,0,0,0,0
8286,0,0,0,0,0,1,0,0
8287,0,0,0,1,0,0,0,0
8288,1,0,0,0,0,0,0,0
8289,0,0,0,1,0,0,0,0
8290,1,0,0,0,0,0,0,0
8291,1,0,0,0,0,0,0,0
8292,1,0,0,0,0,0,0,0
8293,0,0,0,0,0,0,1,0
8294,1,0,0,0,0,0,0,0
8295,1,0,0,0,0,0,0,0
8296,0,0,0,1,0,0,0,0
8297,0,0,1,0,0,0,0,0
8298,1,0,0,0,0,0,0,0
8299,1,0,0,0,0,0,0,0
8300,0,1,0,0,0,0,0,0
8301,1,0,0,0,0,0,0,0
8302,1,0,0,0,0,0,0,0
8303,1,0,0,0,0,0,0,0
8304,1,0,0,0,0,0,0,0
8305,0,0,1,0,0,0,0,0
8306,1,0,0,0,0,0,0,0
8307,1,0,0,0,0,0,0,0
8308,1,0,0,0,0,0,0,0
8309,0,0,1,0,0,0,0,0
8310,0,0,1,0,0,0,0,0
8311,1,0,0,0,0,0,0,0
8312,1,0,0,0,0,0,0,0
8313,1,0,0,0,0,0,0,0
8314,1,0,0,0,0,0,0,0
8315,1,0,0,0,0,0,0,0
8316,1,0,0,0,0,0,0,0
8317,1,0,0,0,0,0,0,0
8318,0,0,1,0,0,0,0,0
8319,1,0,0,0,0,0,0,0
8320,0,0,0,0,1,0,0,0
8321,0,0,1,0,0,0,0,0
8322,0,0,0,1,0,0,0,0
8323,1,0,0,0,0,0,0,0
8324,0,0,1,0,0,0,0,0
8325,1,0,0,0,0,0,0,0
8326,1,0,0,0,0,0,0,0
8327,1,0,0,0,0,0,0,0
8328,1,0,0,0,0,0,0,0
8329,1,0,0,0,0,0,0,0
8330,1,0,0,0,0,0,0,0
8331,0,1,0,0,0,0,0,0
8332,0,0,1,0,0,0,0,0
8333,0,0,0,1,0,0,0,0
8334,1,0,0,0,0,0,0,0
8335,0,0,1,0,0,0,0,0
8336,0,0,0,0,1,0,0,0
8337,0,0,0,0,1,0,0,0
8338,0,0,0,0,1,0,0,0
8339,0,0,0,1,0,0,0,0
8340,1,0,0,0,0,0,0,0
8341,1,0,0,0,0,0,0,0
8342,1,0,0,0,0,0,0,0
8343,0,0,0,0,1,0,0,0
8344,0,0,0,0,1,0,0,0
8345,0,0,0,0,1,0,0,0
8346,1,0,0,0,0,0,0,0
8347,1,0,0,0,0,0,0,0
8348,0,0,0,1,0,0,0,0
8349,1,0,0,0,0,0,0,0
8350,1,0,0,0,0,0,0,0
8351,1,0,0,0,0,0,0,0
8352,1,0,0,0,0,0,0,0
8353,1,0,0,0,0,0,0,0
8354,0,0,0,1,0,0,0,0
8355,0,0,0,1,0,0,0,0
8356,1,0,0,0,0,0,0,0
8357,0,0,0,1,0,0,0,0
8358,0,0,0,1,0,0,0,0
8359,0,0,1,0,0,0,0,0
8360,1,0,0,0,0,0,0,0
8361,1,0,0,0,0,0,0,0
8362,0,0,1,0,0,0,0,0
8363,0,0,0,0,1,0,0,0
8364,1,0,0,0,0,0,0,0
8365,0,0,0,1,0,0,0,0
8366,1,0,0,0,0,0,0,0
8367,0,0,1,0,0,0,0,0
8368,0,1,0,0,0,0,0,0
8369,1,0,0,0,0,0,0,0
8370,1,0,0,0,0,0,0,0
8371,1,0,0,0,0,0,0,0
8372,0,0,1,0,0,0,0,0
8373,0,0,0,0,0,0,1,0
8374,1,0,0,0,0,0,0,0
8375,1,0,0,0,0,0,0,0
8376,1,0,0,0,0,0,0,0
8377,1,0,0,0,0,0,0,0
8378,1,0,0,0,0,0,0,0
8379,0,0,0,1,0,0,0,0
8380,1,0,0,0,0,0,0,0
8381,1,0,0,0,0,0,0,0
8382,1,0,0,0,0,0,0,0
8383,0,0,1,0,0,0,0,0
8384,1,0,0,0,0,0,0,0
8385,0,0,0,0,1,0,0,0
8386,1,0,0,0,0,0,0,0
8387,0,0,0,0,0,0,1,0
8388,1,0,0,0,0,0,0,0
8389,1,0,0,0,0,0,0,0
8390,1,0,0,0,0,0,0,0
8391,1,0,0,0,0,0,0,0
8392,1,0,0,0,0,0,0,0
8393,0,0,0,1,0,0,0,0
8394,0,0,0,0,1,0,0,0
8395,0,0,0,0,0,0,1,0
8396,0,0,0,1,0,0,0,0
8397,1,0,0,0,0,0,0,0
8398,1,0,0,0,0,0,0,0
8399,1,0,0,0,0,0,0,0
8400,1,0,0,0,0,0,0,0
8401,0,0,0,0,0,0,1,0
8402,1,0,0,0,0,0,0,0
8403,0,1,0,0,0,0,0,0
8404,1,0,0,0,0,0,0,0
8405,0,0,1,0,0,0,0,0
8406,1,0,0,0,0,0,0,0
8407,1,0,0,0,0,0,0,0
8408,1,0,0,0,0,0,0,0
8409,1,0,0,0,0,0,0,0
8410,1,0,0,0,0,0,0,0
8411,1,0,0,0,0,0,0,0
8412,0,0,1,0,0,0,0,0
8413,0,0,0,0,1,0,0,0
8414,1,0,0,0,0,0,0,0
8415,0,0,1,0,0,0,0,0
8416,1,0,0,0,0,0,0,0
8417,0,0,0,1,0,0,0,0
8418,0,0,1,0,0,0,0,0
8419,1,0,0,0,0,0,0,0
8420,1,0,0,0,0,0,0,0
8421,1,0,0,0,0,0,0,0
8422,0,0,0,0,0,1,0,0
8423,1,0,0,0,0,0,0,0
8424,1,0,0,0,0,0,0,0
8425,0,0,1,0,0,0,0,0
8426,1,0,0,0,0,0,0,0
8427,1,0,0,0,0,0,0,0
8428,1,0,0,0,0,0,0,0
8429,0,1,0,0,0,0,0,0
8430,1,0,0,0,0,0,0,0
8431,0,1,0,0,0,0,0,0
8432,1,0,0,0,0,0,0,0
8433,1,0,0,0,0,0,0,0
8434,1,0,0,0,0,0,0,0
8435,1,0,0,0,0,0,0,0
8436,1,0,0,0,0,0,0,0
8437,0,0,1,0,0,0,0,0
8438,0,1,0,0,0,0,0,0
8439,1,0,0,0,0,0,0,0
8440,1,0,0,0,0,0,0,0
8441,0,0,0,1,0,0,0,0
8442,1,0,0,0,0,0,0,0
8443,0,0,0,1,0,0,0,0
8444,0,0,0,1,0,0,0,0
8445,1,0,0,0,0,0,0,0
8446,0,0,0,1,0,0,0,0
8447,1,0,0,0,0,0,0,0
8448,1,0,0,0,0,0,0,0
8449,1,0,0,0,0,0,0,0
8450,1,0,0,0,0,0,0,0
8451,1,0,0,0,0,0,0,0
8452,1,0,0,0,0,0,0,0
8453,1,0,0,0,0,0,0,0
8454,1,0,0,0,0,0,0,0
8455,0,0,0,0,1,0,0,0
8456,1,0,0,0,0,0,0,0
8457,0,0,1,0,0,0,0,0
8458,1,0,0,0,0,0,0,0
8459,1,0,0,0,0,0,0,0
8460,1,0,0,0,0,0,0,0
8461,0,0,1,0,0,0,0,0
8462,1,0,0,0,0,0,0,0
8463,0,0,0,0,1,0,0,0
8464,1,0,0,0,0,0,0,0
8465,1,0,0,0,0,0,0,0
8466,0,0,0,1,0,0,0,0
8467,1,0,0,0,0,0,0,0
8468,0,0,0,0,1,0,0,0
8469,1,0,0,0,0,0,0,0
8470,1,0,0,0,0,0,0,0
8471,0,0,1,0,0,0,0,0
8472,1,0,0,0,0,0,0,0
8473,0,0,0,1,0,0,0,0
8474,1,0,0,0,0,0,0,0
8475,1,0,0,0,0,0,0,0
8476,1,0,0,0,0,0,0,0
8477,0,0,1,0,0,0,0,0
8478,0,0,0,1,0,0,0,0
8479,1,0,0,0,0,0,0,0
8480,1,0,0,0,0,0,0,0
8481,1,0,0,0,0,0,0,0
8482,1,0,0,0,0,0,0,0
8483,1,0,0,0,0,0,0,0
8484,0,0,1,0,0,0,0,0
8485,0,0,0,0,1,0,0,0
8486,0,1,0,0,0,0,0,0
8487,1,0,0,0,0,0,0,0
8488,1,0,0,0,0,0,0,0
8489,0,0,0,1,0,0,0,0
8490,1,0,0,0,0,0,0,0
8491,1,0,0,0,0,0,0,0
8492,1,0,0,0,0,0,0,0
8493,1,0,0,0,0,0,0,0
8494,0,0,0,0,0,0,1,0
8495,1,0,0,0,0,0,0,0
8496,1,0,0,0,0,0,0,0
8497,1,0,0,0,0,0,0,0
8498,1,0,0,0,0,0,0,0
8499,1,0,0,0,0,0,0,0
8500,1,0,0,0,0,0,0,0
8501,0,0,1,0,0,0,0,0
8502,1,0,0,0,0,0,0,0
8503,0,0,0,0,1,0,0,0
8504,0,1,0,0,0,0,0,0
8505,0,0,1,0,0,0,0,0
8506,0,0,1,0,0,0,0,0
8507,1,0,0,0,0,0,0,0
8508,1,0,0,0,0,0,0,0
8509,1,0,0,0,0,0,0,0
8510,1,0,0,0,0,0,0,0
8511,0,0,1,0,0,0,0,0
8512,1,0,0,0,0,0,0,0
8513,1,0,0,0,0,0,0,0
8514,1,0,0,0,0,0,0,0
8515,1,0,0,0,0,0,0,0
8516,1,0,0,0,0,0,0,0
8517,0,0,1,0,0,0,0,0
8518,0,1,0,0,0,0,0,0
8519,0,1,0,0,0,0,0,0
8520,1,0,0,0,0,0,0,0
8521,0,0,0,0,1,0,0,0
8522,0,0,1,0,0,0,0,0
8523,0,0,1,0,0,0,0,0
8524,0,0,0,1,0,0,0,0
8525,1,0,0,0,0,0,0,0
8526,1,0,0,0,0,0,0,0
8527,0,0,0,1,0,0,0,0
8528,1,0,0,0,0,0,0,0
8529,1,0,0,0,0,0,0,0
8530,0,0,1,0,0,0,0,0
8531,0,0,1,0,0,0,0,0
8532,0,0,0,1,0,0,0,0
8533,0,0,0,0,1,0,0,0
8534,0,1,0,0,0,0,0,0
8535,1,0,0,0,0,0,0,0
8536,0,0,0,0,1,0,0,0
8537,0,0,1,0,0,0,0,0
8538,1,0,0,0,0,0,0,0
8539,0,0,0,1,0,0,0,0
8540,1,0,0,0,0,0,0,0
8541,0,0,1,0,0,0,0,0
8542,1,0,0,0,0,0,0,0
8543,0,0,1,0,0,0,0,0
8544,0,0,0,1,0,0,0,0
8545,1,0,0,0,0,0,0,0
8546,1,0,0,0,0,0,0,0
8547,0,0,1,0,0,0,0,0
8548,1,0,0,0,0,0,0,0
8549,1,0,0,0,0,0,0,0
8550,1,0,0,0,0,0,0,0
8551,0,0,0,1,0,0,0,0
8552,1,0,0,0,0,0,0,0
8553,0,0,1,0,0,0,0,0
8554,0,0,1,0,0,0,0,0
8555,1,0,0,0,0,0,0,0
8556,0,0,1,0,0,0,0,0
8557,1,0,0,0,0,0,0,0
8558,0,0,0,1,0,0,0,0
8559,1,0,0,0,0,0,0,0
8560,1,0,0,0,0,0,0,0
8561,0,0,0,1,0,0,0,0
8562,0,0,1,0,0,0,0,0
8563,1,0,0,0,0,0,0,0
8564,1,0,0,0,0,0,0,0
8565,1,0,0,0,0,0,0,0
8566,1,0,0,0,0,0,0,0
8567,0,0,0,0,1,0,0,0
8568,1,0,0,0,0,0,0,0
8569,0,0,0,0,0,0,1,0
8570,1,0,0,0,0,0,0,0
8571,1,0,0,0,0,0,0,0
8572,1,0,0,0,0,0,0,0
8573,1,0,0,0,0,0,0,0
8574,0,1,0,0,0,0,0,0
8575,0,0,0,0,0,1,0,0
8576,0,0,0,0,0,0,1,0
8577,1,0,0,0,0,0,0,0
8578,0,0,1,0,0,0,0,0
8579,1,0,0,0,0,0,0,0
8580,0,1,0,0,0,0,0,0
8581,0,1,0,0,0,0,0,0
8582,0,0,1,0,0,0,0,0
8583,0,0,1,0,0,0,0,0
8584,0,0,0,0,1,0,0,0
8585,1,0,0,0,0,0,0,0
8586,1,0,0,0,0,0,0,0
8587,0,0,1,0,0,0,0,0
8588,0,0,1,0,0,0,0,0
8589,0,0,1,0,0,0,0,0
8590,1,0,0,0,0,0,0,0
8591,1,0,0,0,0,0,0,0
8592,1,0,0,0,0,0,0,0
8593,0,0,1,0,0,0,0,0
8594,0,0,0,1,0,0,0,0
8595,0,0,1,0,0,0,0,0
8596,1,0,0,0,0,0,0,0
8597,0,0,1,0,0,0,0,0
8598,1,0,0,0,0,0,0,0
8599,1,0,0,0,0,0,0,0
8600,0,0,1,0,0,0,0,0
8601,0,1,0,0,0,0,0,0
8602,1,0,0,0,0,0,0,0
8603,1,0,0,0,0,0,0,0
8604,1,0,0,0,0,0,0,0
8605,1,0,0,0,0,0,0,0
8606,1,0,0,0,0,0,0,0
8607,1,0,0,0,0,0,0,0
8608,1,0,0,0,0,0,0,0
8609,1,0,0,0,0,0,0,0
8610,0,0,0,0,1,0,0,0
8611,0,0,0,1,0,0,0,0
8612,0,1,0,0,0,0,0,0
8613,1,0,0,0,0,0,0,0
8614,1,0,0,0,0,0,0,0
